"id","university_name","program_code","program_name","subject_combination","admission_method","admission_score","note"
10806,Đại học Ngoại thương (Cơ sở phía Bắc),KTEH1.1,Chương trình tiên chuẩn Kinh tế đối ngoại,"",Điểm ĐGNL HCM năm 2024,27.8,""
10807,Đại học Ngoại thương (Cơ sở phía Bắc),KTEH1.2,Chương trình tiêu chuẩn Thương mại quốc tế,"",Điểm ĐGNL HCM năm 2024,27.8,""
10808,Đại học Ngoại thương (Cơ sở phía Bắc),KTKH1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,"",Điểm ĐGNL HCM năm 2024,27.6,""
10809,Đại học Ngoại thương (Cơ sở phía Bắc),KTQH1.1,Chương trình tiêu chuẩn Kinh tế quốc tế,"",Điểm ĐGNL HCM năm 2024,27.6,""
10810,Đại học Ngoại thương (Cơ sở phía Bắc),KTQH1.2,Chương trình tiêu chuẩn Kinh tế và Phát triển quốc tế,"",Điểm ĐGNL HCM năm 2024,27.6,""
10811,Đại học Ngoại thương (Cơ sở phía Bắc),LAWH1.1,Chương trình tiêu chuẩn Luật thương mại quốc tế,"",Điểm ĐGNL HCM năm 2024,27.5,""
10812,Đại học Ngoại thương (Cơ sở phía Bắc),QTKH1.1,Chương trình tiêu chuẩn Quản trị kinh doanh quốc tế,"",Điểm ĐGNL HCM năm 2024,27.3,""
10813,Đại học Ngoại thương (Cơ sở phía Bắc),TCHH1.1,Chương trình tiêu chuẩn Tài chính quốc tế,"",Điểm ĐGNL HCM năm 2024,27.5,""
10814,Đại học Ngoại thương (Cơ sở phía Bắc),TCHH1.2,Chương trình tiêu chuẩn Ngân hàng,"",Điểm ĐGNL HCM năm 2024,27.5,""
10815,Đại học Ngoại thương (Cơ sở phía Bắc),TCHH1.3,Chương trình tiêu chuẩn Phân tích và đầu tư tài chính,"",Điểm ĐGNL HCM năm 2024,27.5,""
10816,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.1,Chương trình CLC Kinh doanh quốc tế,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.5,CCQT và Hệ không chuyên
10817,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.1,Chương trình CLC Kinh doanh quốc tế,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,29.0,"CCQT và SAT, SCT"
10818,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.1,Chương trình CLC Kinh doanh quốc tế,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.1,CCQT và điểm thi tốt nghiệp
10819,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.1,Chương trình CLC Kinh doanh quốc tế,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,27.6,CCQT và hệ chuyên
10820,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.2,Chương trình ĐHNNQT Logistics và Quản lý chuỗi cung ứng,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.0,CCQT và hệ chuyên
10821,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.2,Chương trình ĐHNNQT Logistics và Quản lý chuỗi cung ứng,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.7,CCQT và Hệ không chuyên
10822,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.2,Chương trình ĐHNNQT Logistics và Quản lý chuỗi cung ứng,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,29.5,"CCQT và SAT, SCT"
10823,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.2,Chương trình ĐHNNQT Logistics và Quản lý chuỗi cung ứng,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,27.3,CCQT và điểm thi tốt nghiệp
10824,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.3,Chương trình ĐHNNQT Kinh doanh quốc tế theo mô hình tiên tiến Nhật Bản,A00; A01; D01; D06; D07,Điểm xét tuyển kết hợp năm 2024,27.0,CCQT và hệ chuyên
10825,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.3,Chương trình ĐHNNQT Kinh doanh quốc tế theo mô hình tiên tiến Nhật Bản,A00; A01; D01; D06; D07,Điểm xét tuyển kết hợp năm 2024,28.2,CCQT và Hệ không chuyên
10826,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.3,Chương trình ĐHNNQT Kinh doanh quốc tế theo mô hình tiên tiến Nhật Bản,A00; A01; D01; D06; D07,Điểm xét tuyển kết hợp năm 2024,28.5,"CCQT và SAT, SCT"
10827,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.3,Chương trình ĐHNNQT Kinh doanh quốc tế theo mô hình tiên tiến Nhật Bản,A00; A01; D01; D06; D07,Điểm xét tuyển kết hợp năm 2024,27.0,CCQT và điểm thi tốt nghiệp
10828,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.4,Chương trình ĐHNNQT Kinh doanh số,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,27.1,CCQT và hệ chuyên
10829,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.4,Chương trình ĐHNNQT Kinh doanh số,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.2,CCQT và Hệ không chuyên
10830,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.4,Chương trình ĐHNNQT Kinh doanh số,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.5,"CCQT và SAT, SCT"
10831,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH2.4,Chương trình ĐHNNQT Kinh doanh số,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,27.0,CCQT và điểm thi tốt nghiệp
10832,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH4.1,Chương trình tiên tiến i-Hons hợp tác với Đại học Queensland về Kinh doanh quốc tế và Phân tích dữ liệu kinh doanh,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,27.6,CCQT và hệ chuyên
10833,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH4.1,Chương trình tiên tiến i-Hons hợp tác với Đại học Queensland về Kinh doanh quốc tế và Phân tích dữ liệu kinh doanh,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.3,CCQT và Hệ không chuyên
10834,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH4.1,Chương trình tiên tiến i-Hons hợp tác với Đại học Queensland về Kinh doanh quốc tế và Phân tích dữ liệu kinh doanh,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,29.0,"CCQT và SAT, SCT"
10835,Đại học Ngoại thương (Cơ sở phía Bắc),KDQH4.1,Chương trình tiên tiến i-Hons hợp tác với Đại học Queensland về Kinh doanh quốc tế và Phân tích dữ liệu kinh doanh,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,27.0,CCQT và điểm thi tốt nghiệp
10836,Đại học Ngoại thương (Cơ sở phía Bắc),KHMH2.1,Chương trình ĐHNNQT Khoa học máy tính và dữ liệu trong kinh tế và kinh doanh,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,29.5,"CCQT và SAT, SCT"
10837,Đại học Ngoại thương (Cơ sở phía Bắc),KHMH2.1,Chương trình ĐHNNQT Khoa học máy tính và dữ liệu trong kinh tế và kinh doanh,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,26.33,CCQT và điểm thi tốt nghiệp
10838,Đại học Ngoại thương (Cơ sở phía Bắc),KHMH2.1,Chương trình ĐHNNQT Khoa học máy tính và dữ liệu trong kinh tế và kinh doanh,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,27.8,CCQT và hệ chuyên
10839,Đại học Ngoại thương (Cơ sở phía Bắc),KHMH2.1,Chương trình ĐHNNQT Khoa học máy tính và dữ liệu trong kinh tế và kinh doanh,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.5,CCQT và Hệ không chuyên
10840,Đại học Ngoại thương (Cơ sở phía Bắc),KTCH2.1,Chương trình ĐHPTQT Kinh tế chính trị quốc tế,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.0,"CCQT và SAT, SCT"
10841,Đại học Ngoại thương (Cơ sở phía Bắc),KTCH2.1,Chương trình ĐHPTQT Kinh tế chính trị quốc tế,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,26.6,CCQT và điểm thi tốt nghiệp
10842,Đại học Ngoại thương (Cơ sở phía Bắc),KTCH2.1,Chương trình ĐHPTQT Kinh tế chính trị quốc tế,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,27.0,CCQT và hệ chuyên
10843,Đại học Ngoại thương (Cơ sở phía Bắc),KTCH2.1,Chương trình ĐHPTQT Kinh tế chính trị quốc tế,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.0,CCQT và Hệ không chuyên
10844,Đại học Ngoại thương (Cơ sở phía Bắc),KTEH2.1,Chương trình CLC Kinh tế đối ngoại,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,29.0,"CCQT và SAT, SCT"
10845,Đại học Ngoại thương (Cơ sở phía Bắc),KTEH2.1,Chương trình CLC Kinh tế đối ngoại,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.1,CCQT và điểm thi tốt nghiệp
10846,Đại học Ngoại thương (Cơ sở phía Bắc),KTEH2.1,Chương trình CLC Kinh tế đối ngoại,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,27.6,CCQT và hệ chuyên
10847,Đại học Ngoại thương (Cơ sở phía Bắc),KTEH2.1,Chương trình CLC Kinh tế đối ngoại,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.6,CCQT và Hệ không chuyên
10848,Đại học Ngoại thương (Cơ sở phía Bắc),KTEH4.1,Chương trình tiên tiến Kinh tế đối ngoại,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,29.5,"CCQT và SAT, SCT"
10849,Đại học Ngoại thương (Cơ sở phía Bắc),KTEH4.1,Chương trình tiên tiến Kinh tế đối ngoại,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.25,CCQT và điểm thi tốt nghiệp
10850,Đại học Ngoại thương (Cơ sở phía Bắc),KTEH4.1,Chương trình tiên tiến Kinh tế đối ngoại,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.3,CCQT và hệ chuyên
10851,Đại học Ngoại thương (Cơ sở phía Bắc),KTEH4.1,Chương trình tiên tiến Kinh tế đối ngoại,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.8,CCQT và Hệ không chuyên
10852,Đại học Ngoại thương (Cơ sở phía Bắc),KTKH2.1,Chương trình ĐHNNQT Kế toán - Kiểm toán theo định hướng ACCA,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.5,"CCQT và SAT, SCT"
10853,Đại học Ngoại thương (Cơ sở phía Bắc),KTKH2.1,Chương trình ĐHNNQT Kế toán - Kiểm toán theo định hướng ACCA,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.1,CCQT và Hệ không chuyên
10854,Đại học Ngoại thương (Cơ sở phía Bắc),KTKH2.1,Chương trình ĐHNNQT Kế toán - Kiểm toán theo định hướng ACCA,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,26.8,CCQT và điểm thi tốt nghiệp
10855,Đại học Ngoại thương (Cơ sở phía Bắc),KTKH2.1,Chương trình ĐHNNQT Kế toán - Kiểm toán theo định hướng ACCA,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,27.0,CCQT và hệ chuyên
10856,Đại học Ngoại thương (Cơ sở phía Bắc),KTQH2.1,Chương trình CLC Kinh tế quốc tế,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.4,CCQT và Hệ không chuyên
10857,Đại học Ngoại thương (Cơ sở phía Bắc),KTQH2.1,Chương trình CLC Kinh tế quốc tế,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.5,"CCQT và SAT, SCT"
10858,Đại học Ngoại thương (Cơ sở phía Bắc),KTQH2.1,Chương trình CLC Kinh tế quốc tế,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,27.0,CCQT và điểm thi tốt nghiệp
10859,Đại học Ngoại thương (Cơ sở phía Bắc),KTQH2.1,Chương trình CLC Kinh tế quốc tế,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,27.5,CCQT và hệ chuyên
10860,Đại học Ngoại thương (Cơ sở phía Bắc),LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.0,"CCQT và SAT, SCT"
10861,Đại học Ngoại thương (Cơ sở phía Bắc),LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.0,CCQT và Hệ không chuyên
10862,Đại học Ngoại thương (Cơ sở phía Bắc),LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,26.3,CCQT và điểm thi tốt nghiệp
10863,Đại học Ngoại thương (Cơ sở phía Bắc),LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,26.6,CCQT và hệ chuyên
10864,Đại học Ngoại thương (Cơ sở phía Bắc),MKTH2.1,Chương trình ĐHNNQT Marketing số,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,27.2,CCQT và điểm thi tốt nghiệp
10865,Đại học Ngoại thương (Cơ sở phía Bắc),MKTH2.1,Chương trình ĐHNNQT Marketing số,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.0,CCQT và hệ chuyên
10866,Đại học Ngoại thương (Cơ sở phía Bắc),MKTH2.1,Chương trình ĐHNNQT Marketing số,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.6,CCQT và Hệ không chuyên
10867,Đại học Ngoại thương (Cơ sở phía Bắc),MKTH2.1,Chương trình ĐHNNQT Marketing số,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,29.0,"CCQT và SAT, SCT"
10868,Đại học Ngoại thương (Cơ sở phía Bắc),NNAH2.1,Chương trình CLC Tiếng Anh Thương mại,D01,Điểm xét tuyển kết hợp năm 2024,26.6,CCQT và hệ chuyên
10869,Đại học Ngoại thương (Cơ sở phía Bắc),NNAH2.1,Chương trình CLC Tiếng Anh Thương mại,D01,Điểm xét tuyển kết hợp năm 2024,28.0,"CCQT và SAT, SCT"
10870,Đại học Ngoại thương (Cơ sở phía Bắc),NNAH2.1,Chương trình CLC Tiếng Anh Thương mại,D01,Điểm xét tuyển kết hợp năm 2024,27.9,CCQT và Hệ không chuyên
10871,Đại học Ngoại thương (Cơ sở phía Bắc),NNAH2.1,Chương trình CLC Tiếng Anh Thương mại,D01,Điểm xét tuyển kết hợp năm 2024,26.3,CCQT và điểm thi tốt nghiệp
10872,Đại học Ngoại thương (Cơ sở phía Bắc),NNNH2.1,Chương trình CLC ngành Tiếng Nhật thương mại,D06,Điểm xét tuyển kết hợp năm 2024,26.0,CCQT và điểm thi tốt nghiệp
10873,Đại học Ngoại thương (Cơ sở phía Bắc),NNNH2.1,Chương trình CLC ngành Tiếng Nhật thương mại,D06,Điểm xét tuyển kết hợp năm 2024,25.5,CCQT và hệ chuyên
10874,Đại học Ngoại thương (Cơ sở phía Bắc),NNNH2.1,Chương trình CLC ngành Tiếng Nhật thương mại,D06,Điểm xét tuyển kết hợp năm 2024,28.0,"CCQT và SAT, SCT"
10875,Đại học Ngoại thương (Cơ sở phía Bắc),NNNH2.1,Chương trình CLC ngành Tiếng Nhật thương mại,D06,Điểm xét tuyển kết hợp năm 2024,26.0,CCQT và Hệ không chuyên
10876,Đại học Ngoại thương (Cơ sở phía Bắc),NNPH2.1,Chương trình CLC Tiếng Pháp thương mại,D01; D03,Điểm xét tuyển kết hợp năm 2024,25.5,CCQT và hệ chuyên
10877,Đại học Ngoại thương (Cơ sở phía Bắc),NNPH2.1,Chương trình CLC Tiếng Pháp thương mại,D03,Điểm xét tuyển kết hợp năm 2024,28.0,"CCQT và SAT, SCT"
10878,Đại học Ngoại thương (Cơ sở phía Bắc),NNPH2.1,Chương trình CLC Tiếng Pháp thương mại,D03,Điểm xét tuyển kết hợp năm 2024,26.0,CCQT và Hệ không chuyên
10879,Đại học Ngoại thương (Cơ sở phía Bắc),NNPH2.1,Chương trình CLC Tiếng Pháp thương mại,D03,Điểm xét tuyển kết hợp năm 2024,26.0,CCQT và điểm thi tốt nghiệp
10880,Đại học Ngoại thương (Cơ sở phía Bắc),NNTH2.1,Chương trình CLC Tiếng Trung Thương mại,D01; D04,Điểm xét tuyển kết hợp năm 2024,27.0,CCQT và hệ chuyên
10881,Đại học Ngoại thương (Cơ sở phía Bắc),NNTH2.1,Chương trình CLC Tiếng Trung thương mại,D04,Điểm xét tuyển kết hợp năm 2024,28.0,"CCQT và SAT, SCT"
10882,Đại học Ngoại thương (Cơ sở phía Bắc),NNTH2.1,Chương trình CLC Tiếng Trung thương mại,D04,Điểm xét tuyển kết hợp năm 2024,27.5,CCQT và Hệ không chuyên
10883,Đại học Ngoại thương (Cơ sở phía Bắc),NNTH2.1,Chương trình CLC Tiếng Trung thương mại,D04,Điểm xét tuyển kết hợp năm 2024,27.3,CCQT và điểm thi tốt nghiệp
10884,Đại học Ngoại thương (Cơ sở phía Bắc),QKSH2.1,Chương trình ĐHNNQT Quản trị khách sạn,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,26.0,CCQT và điểm thi tốt nghiệp
10885,Đại học Ngoại thương (Cơ sở phía Bắc),QKSH2.1,Chương trình ĐHNNQT Quản trị khách sạn,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,26.5,CCQT và hệ chuyên
10886,Đại học Ngoại thương (Cơ sở phía Bắc),QKSH2.1,Chương trình ĐHNNQT Quản trị khách sạn,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.0,CCQT và Hệ không chuyên
10887,Đại học Ngoại thương (Cơ sở phía Bắc),QKSH2.1,Chương trình ĐHNNQT Quản trị khách sạn,A00; A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.0,"CCQT và SAT, SCT"
10888,Đại học Ngoại thương (Cơ sở phía Bắc),QTKH2.1,Chương trình CLC Quản trị kinh doanh quốc tế,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,26.8,CCQT và điểm thi tốt nghiệp
10889,Đại học Ngoại thương (Cơ sở phía Bắc),QTKH2.1,Chương trình CLC Quản trị kinh doanh quốc tế,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,26.6,CCQT và hệ chuyên
10890,Đại học Ngoại thương (Cơ sở phía Bắc),QTKH2.1,Chương trình CLC Quản trị kinh doanh quốc tế,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.1,CCQT và Hệ không chuyên
10891,Đại học Ngoại thương (Cơ sở phía Bắc),QTKH2.1,Chương trình CLC Quản trị kinh doanh quốc tế,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.0,"CCQT và SAT, SCT"
10892,Đại học Ngoại thương (Cơ sở phía Bắc),QTKH4.1,Chương trình tiên tiến Quản trị kinh doanh quốc tế,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,26.7,CCQT và hệ chuyên
10893,Đại học Ngoại thương (Cơ sở phía Bắc),QTKH4.1,Chương trình tiên tiến Quản trị kinh doanh quốc tế,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.0,CCQT và Hệ không chuyên
10894,Đại học Ngoại thương (Cơ sở phía Bắc),QTKH4.1,Chương trình tiên tiến Quản trị kinh doanh quốc tế,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.0,"CCQT và SAT, SCT"
10895,Đại học Ngoại thương (Cơ sở phía Bắc),QTKH4.1,Chương trình tiên tiến Quản trị kinh doanh quốc tế,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,26.7,CCQT và điểm thi tốt nghiệp
10896,Đại học Ngoại thương (Cơ sở phía Bắc),TCHH2.1,Chương trình CLC Ngân hàng và Tài chính quốc tế,A01; D01; D07,Điểm xét tuyển kết hợp năm 2024,28.0,"CCQT và SAT, SCT"
